7500
12800
25600
7200
17600
11500
16000
5000
14850
25000
13000
4000
18800
6500
21750
28500
22000
14000
30400
28500
13000
16000
13200
216000
297000
419000
121000
86000
161000
211000
303000
281000
161000
176000
188000
242000
180000
462000
99000
271000
301000
200000
229000
391000
159000
230000
200400
186000
199000
231000
450000
290000
594000
251000
691000
241000
518000
211000
149500
391000
120000
547000
214000
215000
56000
43000
20000
30000
27500
23000
28000
29000
46000
19000
26000
40500
20000
25000
23000
21800
25500
26000
42000
45000
50900
54000
40000
33800
33800
67000
46000
61000
38000
63000
40500
50000
39000
34200
49000
121000
59000
29200
53000
39500
32900
42500
40000
74900
37000
16900
21500
8000
9800
18000
24500
97000
19800
48000
25000
65700
24000
20000
188000
27000
48000
30000
50000
14900
33000
50000
31000
27000
45800
48000
35000
10000
33000
43500
66000
22600
45000
49000
18000
35000
350000
38000
175000
33000
55000
60000
40000
28500
26000
34000
42000
20800
85800
28800
41000
325000
375000
27900
30200
32200
60000
220000
200000
12000
32000
20000
600000
24000
109900
13600
10350
18500
29500
14100
17800
29000
20000
60000
31000
37800
111000
13600
50500
12000
40000
20700
27000
35000

40000
31500
16200
29000
29000
33000
30500
27800
35000
11700
30000
200000
30000
16500
25000
15000
23500
25000
14100
20000
20000
15000
11400
19900
15500
25000
28000
55000
76000
82000
24000
36000
37000
17500
22500
48300
200000
51500
56000
54000
95000
81000
251000
46000
49000
42000
63000
42000
225000
76000
230000
350000
84000
94000
88000
43000
46000
68000
93000
58000
88000
235000
56000
115000
80000
400000
116000
27000
33000
67000
69200
80000
57000
75000
50000
48500
41500
30000
81000
95000
70000
39500
63000
67000
77000
47000
68000
90500
291000
46000
18000
20000
23000
18000
23000
33000
19900
18300
17000
56000
20000
28000
33500
20500
21500
67000
15500
15000
33200
34200
47500
38800
18900
24200
13200
16200
19700
27000
35000
54200
9500
13500
5500
8500
4500
12000
16000
44000
53000
60500
13000
15200
12500
28000
11400
21000
15500
9100
14300
21000
19000
74500
320000
27000
21000
17000
14100
13000
11300
20500
24000
9500
8100
15000
12000
21000
18000
16000
14000
13000
11500
16500
122000
11000
13000
12500
20000
550
500
650
850
750
750
750
